sub-01,sub-02,sub-03,sub-04,sub-05,sub-06,sub-07,sub-08,sub-09,sub-10,sub-11,sub-12,sub-13,sub-14,sub-15,sub-16,sub-17,sub-18,sub-19,sub-20
0.07490658503988659,0.1236332312998582,0.12617993877991496,0.5158062789394613,0.1949065850398865,0.14235987755982987,0.14745329251994332,0.17108652381980152,0.12617993877991499,,0.15363323129985823,0.25872664625997166,0.29235987755983,0.1810865238198015,0.25108652381980145,0.05745329251994329,0.2023598775598299,0.31471975511965977,0.27490658503988663,0.1498131700797732
0.07872664625997167,0.13108652381980146,0.18853981633974481,0.01872664625997167,0.26981317007977323,0.16490658503988662,0.206179938779915,0.17981317007977313,0.22235987755982997,,0.3785398163397447,0.3136332312998583,0.12108652381980145,0.13235987755982984,0.1961799387799149,0.09981317007977318,0.1636332312998582,0.3247197551196598,0.22726646259971647,0.08745329251994328
0.1287266462599717,0.20363323129985822,0.08490658503988666,0.25235987755982997,0.2636332312998583,0.13363323129985824,0.14745329251994332,0.2172664625997165,0.22617993877991502,,0.2249065850398866,0.41853981633974485,0.09363323129985829,0.20726646259971637,0.27471975511965974,0.3523598775598299,0.31745329251994325,0.3247197551196598,0.07981317007977322,0.15617993877991498
0.12745329251994333,0.22490658503988656,0.196179938779915,0.2436332312998583,0.33235987755983,0.15235987755982988,0.10617993877991494,0.09490658503988661,0.2049065850398867,,0.2510865238198015,0.30363323129985825,1.5690313946973067,0.22853981633974474,0.1772664625997165,0.4710865238198016,0.41235987755982995,0.31471975511965977,0.0774532925199433,0.2174532925199433
0.12617993877991496,0.2223598775598298,0.26108652381980146,0.10617993877991502,0.1874532925199433,0.08363323129985827,0.11872664625997169,0.16471975511965964,0.19490658503988664,,0.26617993877991497,0.20363323129985822,0.9076056667386107,0.14235987755982987,0.11617993877991495,0.30745329251994336,0.35108652381980154,0.32344640137963143,0.17108652381980155,0.10745329251994333
0.18617993877991496,0.20617993877991486,0.2036332312998583,0.16108652381980154,0.3010865238198015,0.08745329251994324,0.15745329251994333,0.23726646259971645,0.1049065850398867,,0.29108652381980155,0.42307274153917773,0.16363323129985835,0.11363323129985815,0.07617993877991494,0.39235987755982993,0.28726646259971644,0.23471975511965984,0.12726646259971652,0.1749065850398866
0.18872664625997168,0.2874532925199432,0.10617993877991491,0.3459931088596881,0.23490658503988662,0.11363323129985822,0.18108652381980156,0.18108652381980148,0.27235987755983,,0.23872664625997167,0.5067059728390361,0.07363323129985841,0.12363323129985815,0.11617993877991493,0.14617993877991498,0.1836332312998582,0.2059931088596882,0.10853981633974488,0.06490658503988658
0.16872664625997166,0.356179938779915,0.06745329251994331,0.39344640137963155,0.24872664625997162,0.08363323129985828,0.12490658503988661,0.12853981633974476,0.16745329251994331,,0.2723598775598299,0.356179938779915,0.09363323129985827,0.14235987755982982,0.19490658503988656,0.2523598775598299,0.2549065850398866,0.10617993877991495,0.20490658503988662,0.038726646259971645
0.16872664625997166,0.3387266462599716,0.17853981633974492,0.31981317007977317,0.27617993877991487,0.11490658503988654,0.17617993877991495,0.24853981633974487,0.19108652381980157,,0.11745329251994331,0.4598131700797732,0.13108652381980146,0.13363323129985819,0.22490658503988661,0.31235987755982997,0.2874532925199432,0.11490658503988661,0.32617993877991497,0.06745329251994332
0.16872664625997166,0.4210865238198015,0.20745329251994335,0.7281661564992912,0.106179938779915,0.12490658503988655,0.07617993877991489,0.2685398163397449,0.3898131700797733,,0.39981317007977313,0.38108652381980146,0.10981317007977329,0.1710865238198015,0.2349065850398866,0.07999999999999999,0.1674532925199433,0.18108652381980153,0.24490658503988655,0.19363323129985827
0.09872664625997166,0.2736332312998583,0.19745329251994337,0.640526034059121,0.06617993877991493,0.09981317007977321,0.12617993877991496,0.21490658503988663,0.24745329251994333,,0.3336332312998582,0.2923598775598299,0.07745329251994332,0.21853981633974484,0.25235987755982986,0.20490658503988662,0.19363323129985827,0.13490658503988656,0.2510865238198015,0.17745329251994332
0.15617993877991498,0.17235987755982995,0.23745329251994335,0.5147197551196596,0.24490658503988658,0.09617993877991497,0.14872664625997167,0.10745329251994332,0.14363323129985828,,0.4210865238198015,0.20363323129985825,0.15235987755982972,0.21363323129985828,0.2536332312998582,0.21363323129985826,0.24108652381980156,0.10745329251994327,0.2523598775598299,0.08490658503988657
0.20745329251994332,0.12490658503988661,0.2274532925199433,0.7192526803190928,0.1223598775598299,0.10981317007977318,0.16745329251994334,0.13363323129985827,0.2523598775598298,,0.4210865238198016,0.0961799387799149,0.5452457891787806,0.12235987755982991,0.2549065850398866,0.14490658503988663,0.2249065850398866,0.09872664625997161,0.2836332312998582,0.23108652381980152
0.27745329251994333,0.15235987755982988,0.2723598775598298,2.3653981633974484,0.18872664625997165,0.5667059728390359,0.0974532925199433,0.2559931088596882,0.3223598775598298,,0.4098131700797732,0.06,1.0715781021773632,0.10235987755982975,0.10745329251994329,0.08745329251994331,0.24490658503988655,0.07745329251994323,0.4136332312998582,0.08490658503988659
0.29745329251994335,0.06617993877991502,0.21490658503988655,1.2225122517784974,0.08872664625997165,0.5745329251994329,0.21872664625997165,0.2785398163397449,0.3049065850398867,,0.336179938779915,0.15490658503988664,0.15981317007977308,0.07490658503988645,0.15490658503988655,0.2685398163397449,0.17617993877991497,0.08745329251994324,0.4898131700797732,0.08745329251994328
0.2074532925199433,0.15490658503988664,0.17745329251994338,0.42617993877991484,0.3336332312998582,0.37835298641951803,0.28617993877991493,0.11490658503988663,0.15617993877991498,,0.31617993877991496,0.13745329251994332,0.09872664625997166,0.4516125578789225,0.21363323129985823,0.2710865238198016,0.3410865238198016,0.05617993877991494,0.4210865238198015,0.24745329251994336
0.14745329251994332,0.10745329251994332,0.2098131700797732,0.2185398163397448,0.27363323129985817,0.1749065850398866,0.24490658503988658,0.2359931088596882,0.28981317007977325,,0.2636332312998582,0.11872664625997163,0.18363323129985823,0.3779793265790644,0.09617993877991494,0.08490658503988657,0.4123598775598299,0.09981317007977322,0.30235987755982985,0.19745329251994337
0.06617993877991499,0.09617993877991494,0.29981317007977315,0.30599310885968817,0.23235987755982984,0.11363323129985825,0.14490658503988663,0.2372664625997165,0.35617993877991494,,0.13617993877991497,0.1674532925199433,0.11745329251994319,0.0723598775598299,0.18235987755982985,0.17490658503988657,0.16872664625997164,0.11108652381980151,0.1710865238198015,0.14235987755982993
0.08872664625997166,0.15872664625997168,0.22617993877991494,0.5121730476396031,0.38363323129985827,0.10363323129985824,0.14363323129985828,0.0774532925199433,0.31617993877991507,,0.17490658503988654,0.296179938779915,0.03745329251994309,0.04490658503988661,0.2523598775598299,0.08617993877991498,0.16490658503988656,0.13108652381980151,0.12108652381980153,0.1323598775598299
0.13617993877991497,0.13108652381980151,0.17617993877991503,0.3008996938995746,0.29108652381980155,0.14617993877991498,0.2636332312998583,0.1798131700797732,0.26108652381980146,,0.2536332312998582,0.316179938779915,0.12745329251994322,0.03872664625997167,0.24490658503988655,0.3410865238198016,0.18363323129985815,0.24599310885968806,0.20853981633974486,0.13853981633974483
0.09000000000000002,0.18235987755982994,0.14,0.5159931088596882,0.20235987755982993,0.20108652381980152,0.20617993877991497,0.18108652381980153,0.2972664625997165,,0.27745329251994333,0.3749065850398866,0.2036332312998583,0.11235987755982994,0.28108652381980154,0.20363323129985822,0.2623598775598298,0.2872664625997165,0.1023598775598299,0.0849065850398866
0.10745329251994332,0.09872664625997167,0.1561799387799149,0.8043460952792062,0.1349065850398866,0.08235987755982989,0.07363323129985824,0.14235987755982987,0.36981317007977316,,0.34235987755983,0.43108652381980156,0.046179938779914886,0.10490658503988665,0.19490658503988667,0.13363323129985827,0.32235987755982987,0.3572664625997165,0.2510865238198015,0.15235987755982994
0.17617993877991497,0.12490658503988653,0.23108652381980146,1.2152457891787811,0.38363323129985827,0.11363323129985821,0.18981317007977314,0.27471975511965974,0.4423598775598299,,0.19235987755982992,0.30235987755982985,0.13363323129985807,0.11235987755982989,0.20363323129985827,0.28235987755982994,0.2174532925199433,0.36471975511965976,0.3672664625997165,0.14235987755982984
0.21617993877991493,0.0923598775598299,0.23981317007977324,1.0254326190990077,0.25,0.14490658503988657,0.22235987755982986,0.22981317007977323,0.35235987755982995,,0.15490658503988658,0.12108652381980153,0.14981317007977307,0.1349065850398866,0.08000000000000002,0.0874532925199433,0.2110865238198015,0.37089969389957483,0.3798131700797732,0.12363323129985819
0.2374532925199433,0.13108652381980151,0.24108652381980156,0.28745329251994334,0.09617993877991494,0.08490658503988661,0.21745329251994333,0.07490658503988659,0.3310865238198016,,0.41108652381980154,0.166179938779915,0.10363323129985827,0.12363323129985826,0.1549065850398866,0.18617993877991496,0.1736332312998582,0.3508996938995748,0.37617993877991496,0.17490658503988665
0.21363323129985817,0.13490658503988662,0.23617993877991492,0.37707963267948974,0.16490658503988664,0.09363323129985825,0.1849065850398866,0.2559931088596882,0.21490658503988663,,0.39981317007977324,0.21617993877991498,0.06617993877991515,0.15108652381980164,0.22235987755982992,0.2198131700797732,0.23363323129985827,0.3534464013796315,0.3136332312998582,0.16363323129985824
0.05617993877991491,0.10745329251994334,0.30363323129985825,0.9054326190990076,0.3923598775598298,0.14617993877991492,0.13490658503988662,0.2872664625997165,0.24235987755982988,,0.1323598775598299,0.16872664625997166,0.2023598775598299,0.19108652381980162,0.2736332312998583,0.2323598775598298,0.3149065850398866,0.3447197551196598,0.24235987755982988,0.1861799387799149
0.1,0.16745329251994337,0.2461799387799149,0.41543261909900775,0.3936332312998583,0.16363323129985827,0.20490658503988657,0.08745329251994333,0.29490658503988665,,0.4310865238198016,0.2574532925199433,0.19490658503988653,0.1510865238198016,0.30108652381980155,0.21617993877991495,0.19999999999999998,0.32599310885968813,0.20363323129985827,0.6149065850398866
0.1774532925199433,0.06490658503988661,0.21363323129985823,2.118352986419518,0.2623598775598299,0.13745329251994332,0.16745329251994326,0.17853981633974483,0.38108652381980157,,0.3498131700797732,0.3536332312998583,0.1498131700797733,0.18108652381980161,0.22363323129985824,0.07363323129985822,0.15235987755982985,0.30726646259971657,0.2198131700797732,0.8036332312998582
0.17745329251994332,0.10872664625997168,0.1636332312998583,1.7039724354387524,0.39235987755983,0.10745329251994329,0.07745329251994332,0.27344640137963144,0.42108652381980144,,0.18617993877991498,0.34490658503988664,0.06617993877991529,0.17108652381980166,0.14745329251994332,0.1361799387799149,0.2836332312998583,0.29599310885968816,0.14235987755982982,0.2174532925199433
0.13617993877991497,0.12490658503988668,0.06617993877991496,0.8419862177193762,0.32745329251994326,0.1749065850398866,0.17363323129985828,0.1723598775598299,0.39235987755982976,,0.2698131700797733,0.31490658503988656,0.08745329251994344,0.16981317007977337,0.22108652381980157,0.06872664625997167,0.25745329251994326,0.3147197551196598,0.15235987755982983,0.13617993877991497
0.13363323129985813,0.13490658503988656,0.0661799387799149,0.41962634015954636,0.2423598775598299,0.11617993877991493,0.18490658503988658,0.08235987755982993,0.3449065850398865,,0.21853981633974498,0.3423598775598299,0.16490658503988653,0.17981317007977324,0.3198131700797732,0.2249065850398866,0.29490658503988654,0.35471975511965975,0.18853981633974481,0.07235987755982987
0.07617993877991483,0.20363323129985827,0.06617993877991499,0.296179938779915,0.3885398163397449,0.08235987755982986,0.04490658503988663,0.16599310885968802,0.24490658503988658,,0.15745329251994322,0.33235987755982993,0.06617993877991471,0.19981317007977317,0.276179938779915,0.1574532925199433,0.15490658503988658,0.3796263401595464,0.18726646259971647,0.07363323129985823
0.17745329251994318,0.14981317007977327,0.12235987755982991,0.2610865238198016,0.1961799387799149,0.08745329251994326,0.19490658503988662,0.1336332312998581,0.2436332312998582,,0.5547197551196598,0.3436332312998583,0.1510865238198015,0.21726646259971644,0.276179938779915,0.19235987755982992,0.2723598775598299,0.3447197551196598,0.22599310885968815,0.09363323129985819
0.2461799387799149,0.12745329251994322,0.1674532925199433,0.5232595714594046,0.20490658503988668,0.10490658503988656,0.18617993877991498,0.1472664625997165,0.226179938779915,,0.4985398163397449,0.3123598775598299,0.1461799387799151,0.1710865238198015,0.15745329251994333,0.1649065850398866,0.3210865238198015,0.2985398163397448,0.18471975511965977,0.10745329251994329
0.15490658503988658,0.11363323129985818,0.1661799387799149,0.3885398163397449,0.21490658503988658,0.16617993877991494,0.09490658503988658,0.20599310885968808,0.11617993877991495,,0.2936332312998583,0.21490658503988663,0.3647197551196599,0.17235987755982987,0.12745329251994333,0.12745329251994333,0.23872664625997161,0.13363323129985819,0.12726646259971647,0.09108652381980153
0.0774532925199432,0.14490658503988663,0.15617993877991493,0.3096263401595462,0.32108652381980163,0.11745329251994331,0.24981317007977316,0.13490658503988648,0.15363323129985829,,0.30981317007977316,0.1574532925199433,0.27943951023931957,0.16363323129985824,0.06617993877991497,0.31235987755982997,0.33235987755982993,0.10745329251994337,0.25235987755982986,0.17617993877991495
0.12617993877991499,0.1787266462599717,0.24490658503988655,0.28853981633974496,0.2387266462599717,0.07745329251994326,0.24108652381980156,0.1759931088596881,0.16745329251994334,,0.2936332312998582,0.1849065850398866,0.21981317007977302,0.1785398163397448,0.16617993877991497,0.1749065850398866,0.21981317007977316,0.0674532925199433,0.36617993877991495,0.15363323129985826
0.21745329251994336,0.0949065850398866,0.3310865238198016,0.22363323129985813,0.22490658503988661,0.09490658503988657,0.20617993877991497,0.2059931088596881,0.45363323129985833,,0.27363323129985834,0.3372664625997165,0.10235987755982973,0.1410865238198014,0.18745329251994325,0.12617993877991499,0.21981317007977316,0.11617993877991496,0.3074532925199433,0.3023598775598299
0.26235987755983,0.12745329251994333,0.35363323129985835,0.6039724354387525,0.45853981633974494,0.0974532925199433,0.12235987755982987,0.09617993877991496,0.29745329251994335,,0.166179938779915,0.22981317007977323,0.08235987755982982,0.10490658503988644,0.14235987755982976,0.29108652381980155,0.3123598775598299,0.048726646259971695,0.3910865238198016,0.18745329251994336
0.176179938779915,0.15617993877991504,0.31235987755982975,0.19471975511965983,0.24872664625997168,0.10235987755982988,0.19108652381980157,0.21599310885968812,0.28490658503988664,,0.36471975511965987,0.06617993877991499,0.1798131700797731,0.12235987755982974,0.1710865238198016,0.09745329251994332,0.2887266462599717,0.05363323129985831,0.4236332312998583,0.038726646259971645
0.15745329251994333,0.1510865238198016,0.2023598775598298,0.9417993877991495,0.12745329251994336,0.07872664625997164,0.2249065850398866,0.2559931088596882,0.3249065850398866,,0.4159931088596882,0.08490658503988664,0.03617993877991493,0.1423598775598298,0.21363323129985823,0.17363323129985822,0.3074532925199433,0.08363323129985824,0.3423598775598299,0.12363323129985829
0.06617993877991502,0.16363323129985824,0.10363323129985814,1.0430727415391778,0.1123598775598299,0.0774532925199433,0.1361799387799149,0.10745329251994323,0.3136332312998583,,0.34853981633974496,0.08490658503988661,0.14363323129985825,0.1723598775598299,0.16617993877991488,0.13617993877991497,0.15490658503988655,0.1910865238198016,0.28981317007977314,0.23363323129985827
0.146179938779915,0.13617993877991497,0.2236332312998583,0.4472664625997165,0.3723598775598299,0.0949065850398866,0.1210865238198015,0.16726646259971653,0.316179938779915,,0.23981317007977326,0.06745329251994331,0.12490658503988653,0.15490658503988658,0.24490658503988652,0.1736332312998582,0.2685398163397448,0.19490658503988662,0.1810865238198016,0.18745329251994325
0.14617993877991498,0.11235987755982989,0.25363323129985826,0.3498131700797732,0.32745329251994326,0.23108652381980158,0.1961799387799149,0.22599310885968815,0.2374532925199433,,0.35726646259971634,0.20000000000000004,0.11363323129985786,0.1823598775598298,0.19745329251994329,0.22617993877991496,0.30726646259971646,0.2710865238198015,0.2585398163397448,0.1736332312998582
0.08745329251994331,0.12490658503988664,0.18617993877991496,0.16089969389957476,0.23235987755982984,0.17363323129985828,0.16617993877991488,0.10235987755982989,0.20745329251994335,,0.369813170079773,0.25745329251994337,0.0949065850398866,0.17108652381980147,0.06490658503988662,0.14617993877991495,0.25999999999999995,0.26853981633974483,0.4661799387799149,0.10745329251994326
0.1674532925199433,0.0574532925199433,0.2423598775598299,0.4532595714594047,0.4185398163397448,0.04872664625997161,0.11726646259971647,0.1772664625997165,0.1774532925199433,,0.44471975511965983,0.20617993877991503,0.10235987755983003,0.09617993877991496,0.19235987755982992,0.17235987755982993,0.30363323129985825,0.2498131700797732,0.36363323129985825,0.23235987755982995
0.17617993877991492,0.12617993877991496,0.20490658503988657,0.5292526803190927,0.35363323129985813,0.12617993877991493,0.26363323129985833,0.1910865238198016,0.15363323129985818,,0.4010865238198015,0.15617993877991498,0.05490658503988676,0.056179938779914895,0.25363323129985815,0.14745329251994327,0.12981317007977322,0.21235987755982993,0.2749065850398866,0.14490658503988654
0.04745329251994333,0.12363323129985823,0.16617993877991488,0.17745329251994327,0.15490658503988664,0.1274532925199433,0.32235987755982987,0.1372664625997165,0.21235987755982985,,0.276179938779915,0.22490658503988664,0.22108652381980173,0.07617993877991486,0.2636332312998582,0.11363323129985822,0.2598131700797731,0.15235987755982988,0.876179938779915,0.06745329251994331
0.11617993877991499,0.08617993877991484,0.13617993877991502,0.5332595714594047,0.4823598775598299,0.1174532925199433,0.27235987755982993,0.292173047639603,0.3123598775598299,,0.16745329251994331,0.3049065850398866,0.08745329251994347,0.10363323129985819,0.1274532925199433,0.08745329251994327,0.3310865238198015,0.1785398163397448,0.840712863979348,0.16108652381980154
0.16363323129985827,0.12363323129985823,0.1749065850398867,0.35981317007977326,0.3387266462599717,0.0649065850398866,0.21617993877991495,0.348352986419518,0.3649065850398867,,0.176179938779915,0.3349065850398866,0.10745329251994315,0.13108652381980151,0.09745329251994334,0.1087266462599717,0.19745329251994329,0.1261799387799149,0.36707963267948973,0.34
0.09617993877991493,0.09490658503988665,0.23363323129985825,0.19089969389957462,0.15363323129985818,0.2349065850398866,0.12490658503988661,0.12617993877991499,0.23617993877991494,,0.31853981633974493,0.30363323129985825,0.09490658503988664,0.16235987755982995,0.17108652381980152,0.21235987755982993,0.15617993877991496,0.11617993877991495,0.35853981633974485,0.5423598775598301
0.17490658503988665,0.13617993877991502,0.24235987755983002,0.4110865238198013,0.40981317007977314,0.15617993877991493,0.15981317007977314,0.15853981633974484,0.176179938779915,,0.3698131700797732,0.2661799387799149,0.13490658503988656,0.11617993877991496,0.19363323129985824,0.37108652381980145,0.12490658503988658,0.11363323129985836,0.047453292519943305,0.23490658503988668
